pub_date,headline,abstract,section,web_url
2006-12-14T05:00:00+0000,settlements including fines are reached in election finance cases of three groups,"the federal election commission announced that it had reached settlements with three 527 groups, including the swift boat veterans for truth.
",U.S.,https://www.nytimes.com/2006/12/14/us/politics/14fec.html
2006-12-14T05:00:00+0000,"china tries rights lawyer, barring his kin and counsel","gao zhisheng, outspoken chinese human rights lawyer, is put on trial in beijing, accused of inciting subversion; his lawyer claims authorities are preventing him and gao's family from attending; gao is one of most well-known dissidents in china; his lacerating essays on internet have included predictions that governing communist party will implode because of corruption and abuse of power; he has taken on cases other chinese lawyers would not dare touch, including representing advocates of banned falun gong sect; photo (m)",World,https://www.nytimes.com/2006/12/14/world/asia/china-tries-rights-lawyer-barring-his-kin-and-counsel.html
2006-12-14T05:00:00+0000,"in russia, mixed signals on search for radiation",a russian agency said it would search planes in the inquiry over alexander v. litvinenko. but officials at the state-controlled airline said the agency had refused.,World,https://www.nytimes.com/2006/12/14/world/europe/15spycnd.html
2006-12-14T05:00:00+0000,russia cancels iran talks after u.s. comment on belarus,"a summary of the top stories in russian newspapers on thursday.    top stories    vedomosti    belarus comment disrupts u.n.-iran talks: the united states provoked a diplomatic scandal with russia on wednesday by bringing up the issue of belarus's political situation during a session of the united nations security council on lebanon and the ivory coast. russia's representative called off a scheduled session to review a resolution on sanctions against iran later in the day after his american counterpart voiced concern over the health of aleksandr kozulin, a belarusian opposition leader jailed for five and a half years for his participation in antigovernment protests. also on tuesday, the united states senate passed a resolution calling on the president to impose sanctions against belarus.    kommersant    deputies call for health minister's ouster: a group of duma deputies from united russia on wednesday called for the suspension and eventual removal of mikhail y. zurabov, the minister of health and social development, following a recent corruption scandal associated with his ministry. the director and deputy director of the compulsory medical insurance fund, which falls under mr. zurabov's ministry, were arrested in november and charged with bribe-taking and misappropriation of funds. since president vladimir v. putin has already voiced his approval of mr. zurabov's work, however, members of the opposition said they doubted he would be fired.    nezavisimaya gazeta    france closes borders to russian tourists: the french embassy in moscow stopped issuing visas on tuesday to russian citizens planning on european bus tours during the holidays. the embassy said an unprecedented number of visa requests from russians booking in bus toursforced it to curb its document processing. tour operators, meanwhile, have called on the russian foreign ministry to intervene in the situation.    izvestia    litvinenko witness poisoned earlier than suspected: dmitri v. kovtun, who, along with alexander v. litvinenko, a former russian intelligence officer, was contaminated with the radioactive isotope, polonium 210, announced on wednesday that he was likely poisoned in mid-october and not on nov. 1 as originally suspected. according to the newspaper, mr. kovtun's statement lends more credence to the theory that he, together with mr. litvinenko and andrei k. lugovoi, who was also contaminated, were engaged in some kind of polonium project directed by boris a. berezovsky, the london-based russian émigré acquainted with all three. whether they desired to export the radioactive substance to the middle east or build a dirty bomb is up to scotland yard to figure out, the newspaper said.    gazeta    maria versus darwin: judges in st. petersburg on wednesday postponed a final decision on russia's first ever lawsuit challenging the teaching of the theory of evolution in public schools. maria shreiber, a 16-year-old middle school student, filed the suit after declaring her school's biology curriculum violated her rights as a religious believer. the case has had nationwide resonance, prompting calls of support from religious groups and sparking debates in the state duma.    british ambassador blames kremlin for harassment: britain's ambassador to russia on tuesday accused the kremlin of backing the actions of the pro-government youth organization, nashi, which has waged a four-month harassment campaign against the diplomat. nashi leaders have accused anthony brenton of supporting a ''fascist gathering'' after his participation in an anti-kremlin, liberal-opposition conference in moscow in july. britain has angered the russian government by repeatedly ignoring russian requests to extradite suspected criminals and by frequently criticizing kremlin policies.    vremya novostei    secretary's suspension shows rift in chechen leadership: a court in chechnya on wednesday approved the suspension of the government compensation agency secretary, accused by the prosecutor's office of taking bribes from civilians seeking payment for wartime losses. chechnya's prime minister, ramzan a. kadyrov, who heads the agency, has from the beginning defended his secretary. the suspension of such a high-ranking chechen official, directly associated with the prime minister, the newspaper said, pointed to the mutual dissatisfaction of federal law enforcement and mr. kadyrov with one another, a trend both sides have tried to keep out of public view.    moskovsky komsomolets    a question of holiday tradition: a statue of santa claus that appeared two days ago at the main entrance of the state duma prompted a nationalist outcry over the infiltration of western cultural traditions. deputies promptly had the statue removed and proposed replacing it with a more appropriate representation of the russian grandpa frost. the newspaper, however, pointed out that the two holiday icons are difficult to differentiate and further noted that the decorated tree festooning the duma's entrance was also a western import.  ",World,https://www.nytimes.com/2006/12/14/world/europe/russia-cancels-iran-talks-after-us-comment-on-belarus.html
2006-12-14T05:00:00+0000,world business briefing | europe: italy: toll-road concerns drop merger,world b,Business Day,https://www.nytimes.com/2006/12/14/business/world-business-briefing-europe-italy-tollroad-concerns-drop-merger.html
2006-12-14T05:00:00+0000,italy: toll-road concerns drop merger,"autostrade, italy’s biggest toll-road operator, abandoned a 13.6 billion euro ($18 billion) merger with abertis infraestructuras of spain because of italian government opposition. lack of government approval and demands for a review of road concessions led to the decision, autostrade and abertis said in a joint statement. autostrade is based in milan and abertis is based in barcelona. the combination would have created the world’s largest highway operator, with about 6,713 kilometers (4,200 miles) of highways in europe and the united states under management.",Business Day,https://www.nytimes.com/2006/12/14/business/worldbusiness/14fobriefs-TOLLROADCONC_BRF.html
2006-12-14T13:04:25+0000,mortgage lender hbos to report rise in earnings,"hbos, britain’s biggest mortgage lender, said 2006 profit probably rose more than 11 percent as it tapped a surge in home borrowing. earnings will beat analysts’ median estimate for pretax profit of 5.35 billion pounds ($10.5 billion), or 96.8 pence a share, the bank said thursday. ",Business Day,https://dealbook.nytimes.com/2006/12/14/hbos-to-report-rise-in-earnings/
2006-12-14T13:13:54+0000,china everbright bank sells stake ahead of i.p.o.,"china’s central huijin investment won approval to inject at least 15 billion yuan ($1.9 billion) into china everbright bank to strengthen the firm’s balance sheet before an initial public offering, bloomberg news reported. the report said that huijin investment, a state-owned holding company, will become china everbright’s largest shareholder, paving the way for the nation’s eighth-largest bank to sell a stake to strategic investors before an i.p.o. that may raise at least $1 billion next year.",Business Day,https://dealbook.nytimes.com/2006/12/14/china-everbright-bank-sells-stake-ahead-of-ipo/
2006-12-14T13:34:07+0000,"on stock options, google gets creative"," google has long been a maverick when it comes to financial matters. it took a nontraditional approach to its initial public offering, and now, the internet search giant is adopting a novel strategy for dealing with stock options given to employees. like many of google’s moves, the program is drawing a lot of attention, a great deal of praise and a few warnings. ",Business Day,https://dealbook.nytimes.com/2006/12/14/on-stock-options-google-gets-creative/
2006-12-14T14:41:02+0000,"lehman, bear stearns report higher earnings","for wall street’s top investment banks, the good times continue to roll. only days after goldman sachs reported record fourth-quarter earnings, lehman brothers and bear stearns posted profits thursday that beat analysts’ expectations. bear stearns’ stock was up 1.3 percent in late-morning trading to $158, near ts 52-week high of $160.53. shares of lehman were volatile, trading higher in early dealings and then turning about 1 percent lower. ",Business Day,https://dealbook.nytimes.com/2006/12/14/lehman-bear-report-big-jumps-in-4th-quarter-earnings/
2006-12-14T14:56:43+0000,the war at home: bush won’t be “rushed”,president bush said that he won’t be “rushed” into deciding on a new strategy for iraq.,U.S.,https://thecaucus.blogs.nytimes.com/2006/12/14/the-war-at-home-bush-wont-be-rushed/
2006-12-15T05:00:00+0000,criminal inquiries look at u.s. oil-gas unit,"justice department begins two criminal investigations into interior department's minerals management service, which is already focus of several inquiries into its collection of royalties for oil and gas produced on federal property; interior's inspector general earl e devaney says new probes are still in early stages; one justice inquiry involves interior officials in denver who manage government's fast-growing program to collect 'royalties in kind,' which are royalties in form of oil and gas rather than in financial payments; focus of second probe is unclear, but it is being conducted by devaney with help from fbi; word of criminal probes surfaces as interior department announces that bp, conocophillips, marathon oil, royal dutch shell and walter oil and gas voluntarily renegotiated leases and agreed to not exploit loophole that could save them hundreds of millions of dollars each; leases gave companies to drill in deepwater in gulf of mexico by letting them skip royalties on millions of barrels of oil and gas; leases omitted standard escape clause that would have required companies to pay in full if oil prices rose above about $34 per barrel; about 50 other companies have not yet agreed to change their leases; among them is chevron, one of biggest potential beneficiaries of error; photo (m)",U.S.,https://www.nytimes.com/2006/12/15/washington/criminal-inquiries-look-at-us-oilgas-unit.html
2006-12-15T05:00:00+0000,white house upset by senator’s trip to syria,"white house says democratic sen bill nelson's meeting with pres bashar al-assad in syria was inappropriate and undermines democracy in region; three more senators, including republican sen arlen specter, make plans to visit damascus in defiance of pres bush; he has steadfastly resisted talks with syria, even after iraq study group calls for such talks; nelson claims he sees 'crack in the door' for us to cooperate with syria on iraq (m)",U.S.,https://www.nytimes.com/2006/12/15/world/middleeast/white-house-upset-by-senators-trip-to-syria.html
2006-12-15T05:00:00+0000,law firms’ merger will expand reach,"kirkpatrick & lockhart nicholson graham and preston gates & ellis agree to merge to form one of nation's largest law firms with 1,400 lawyers and expected revenue for 2007 of $750 million (m)",Business Day,https://www.nytimes.com/2006/12/15/business/law-firms-merger-will-expand-reach.html
2006-12-15T05:00:00+0000,world business briefing | asia: china: air china leads shake-up of hong kong airlines,independent shareholders of china national aviation company accept air china's 3.23 billion hong kong dollars ($416 million) offer for shares it did not already own; raises its stake in cathay pacific airways to 17.5 percent (s)5,Business Day,https://www.nytimes.com/2006/12/15/business/world-business-briefing-asia-china-air-china-leads-shakeup-of-hong.html
2006-12-15T05:00:00+0000,rescuers search for american climbers in china,efforts are focusing on a remote region near tibet where two elite climbers apparently went missing.,World,https://www.nytimes.com/2006/12/15/world/asia/15cnd-china.html
2006-12-15T05:00:00+0000,world business briefing | europe: poland: oil concern buys a refinery,pkn orlen buys 53.7 percent of mazeikiu nafta refinery in lithuania for $1.46 billion from yukos; is expected to buy additional 30.6 percent from government for $851 million (s),Business Day,https://www.nytimes.com/2006/12/15/business/world-business-briefing-europe-poland-oil-concern-buys-a-refinery.html
2006-12-15T05:00:00+0000,debt trading aids earnings of two firms on wall st.,"lehman brothers holdings and the bear stearns companies, the wall street companies most dependent on the fixed-income market, posted record fourth-quarter earnings, helped by corporate bonds and derivatives.",Business Day,https://www.nytimes.com/2006/12/15/business/15wall.html
2006-12-15T05:00:00+0000,sectarian and ethnic lines in sand stall provision of iraqi oil law,the law is a crucial step in the process of national reconciliation because it could ease tensions over granting greater autonomy to iraq’s regions.,World,https://www.nytimes.com/2006/12/15/world/middleeast/15oil.html
2006-12-15T05:00:00+0000,talks with china end with few signs of progress on currency issue,top officials from china and united states end two days of economic talks with little progress on american demand that china stop undervaluing its currency to promote exports; treasury secretary henry m paulson jr is optimistic that dialogue will promote progress in future; photo (m),Business Day,https://www.nytimes.com/2006/12/15/business/talks-with-china-end-with-few-signs-of-progress-on-currency-issue.html
2006-12-15T05:00:00+0000,russia says it will test planes for isotope in poisoning case,"russian government agency says it would test several passenger airplanes for traces of radioactive isotope that killed alexander v litvinenko in london, but officials at state controlled aeroflot say agemcu told them there would be no inspections; contradictory statements underscore uncertain response of russian authorities in murder case that litvinenko, without direct evidence, laid at feet of pres vladimir v putin and country's secretive security services (m)",World,https://www.nytimes.com/2006/12/15/world/europe/russia-says-it-will-test-planes-for-isotope-in-poisoning-case.html
2006-12-15T05:00:00+0000,u.a.w. president won’t rule out a merger with another union,"with membership in the united automobile workers union at its lowest level since world war ii, the president of the u.a.w., ron gettelfinger, left open the possibility on thursday of a merger with another union.     during a question-and-answer session on the u.a.w. web site, mr. gettelfinger was asked if he foresaw a merger, a move that would help the union regain some of the influence it has lost as hundreds of thousands of factory jobs have been eliminated.  ",Business Day,https://www.nytimes.com/2006/12/15/business/uaw-president-wont-rule-out-a-merger-with-another-union.html
2006-12-15T05:00:00+0000,hint of shift in white house kitchen,a new york pastry chef appears ready to make a permanent change in his place of employment — to 1600 pennsylvania avenue.,U.S.,https://www.nytimes.com/2006/12/15/us/15chef.html
2006-12-15T12:14:28+0000,eurotunnel bondholders approve debt plan,"eurotunnel, operator of the tunnel linking britain and france, moved closer to exiting bankruptcy protection thursday when its bondholders, including deutsche bank, approved the company’s plan to cut its 6.2 billion pounds ($12.1 billion) of debt. ",Business Day,https://dealbook.nytimes.com/2006/12/15/eurotunnel-bondholders-approve-debt-plan/
2006-12-15T12:20:47+0000,malaysian acquisition by wilmar creates asian palm oil giant,"shares of wilmar international surged as much as 27 percent after its chairman, a nephew of a malaysian billionaire, robert kuok, offered to pool the family’s palm-oil assets to create the world’s largest oilseed refiner. ",Business Day,https://dealbook.nytimes.com/2006/12/15/a-merger-made-in-palm-oil-heaven/
2006-12-15T12:44:37+0000,cisco injects $50 million into china communications,"cisco systems announced a $50 million investment in the newly public china communications services, making the cmopany the largest foreign investor in china communications. formerly a subsidiary of the state-controlled china telecom group, china communications went public earlier this month on the hong kong stock exchange. china telecom, china mobile and china unicom are the other big investors in china communications. ",Business Day,https://dealbook.nytimes.com/2006/12/15/cisco-injects-50-million-into-china-communciations/
2006-12-15T16:27:52+0000,u.s. regulators move to streamline merger reviews," hoping to reduce the time and expense involved in the merger review process, the justice department’s antitrust division on friday announced changes to its five-year-old guidelines for vetting corporate transactions. many of the changes focus on the “second request,” in which regulators, after launching a preliminary investigation into a deal’s competitive effects, extend the waiting period and ask the parties for more information. among the new provisions is an option that allows companies to limit the scope of the documents they must produce in a second request, the justice department said. ",Business Day,https://dealbook.nytimes.com/2006/12/15/us-regulators-move-to-streamline-merger-reviews/
2006-12-15T17:18:29+0000,chief says credit suisse doesn’t need a deal,"credit suisse might be a tempting takeover candidate, but the economist concludes that switzerland’s second-biggest bank (after ubs) would fight off any such attempt. on the subject of credit suisse as target, oswald grübel, the firm’s chief executive, “dismisses that idea with a puff of cigar smoke,” the magazine says. mr. grubel “seems in no mood to surrender command,” according to the economist, though at 63, he is a year past the bank’s official retirement age for board members. ",Business Day,https://dealbook.nytimes.com/2006/12/15/chief-says-credit-suisse-doesnt-need-a-deal/
2006-12-15T18:59:42+0000,"close, but no gold for iraq",qatar defeats iraq for the gold in asian games…,Blogs,https://thelede.blogs.nytimes.com/2006/12/15/close-but-no-gold-for-iraq/
2006-12-16T05:00:00+0000,tools for a war zone: the bible and a teddy bear,"the rev. shareen fischer, one of only 52 female chaplains on active duty in the army, is preparing to deploy with 470 soldiers to afghanistan. ",U.S.,https://www.nytimes.com/2006/12/16/us/16religion.html
2006-12-16T05:00:00+0000,search is on for 2 american mountaineers missing in a little-traveled part of china,search efforts are focusing on a remote region near tibet where the two americans apparently wanted to climb two isolated mountains.,World,https://www.nytimes.com/2006/12/16/world/asia/16china.html
2006-12-16T05:00:00+0000,latest consumer price data ease fears of inflation,the latest report showed that inflation was following an arc that must give some relief to the federal reserve.,Business Day,https://www.nytimes.com/2006/12/16/business/16econ.html
2006-12-17T05:00:00+0000,hazardous inlet makes fuel oil delivery perilous,"port for long island sound captain peter boynton says spill of heating oil and diesel fuel into east rockaway inlet at reynolds channel may have been averted only because of multi-agency effort to refloat tanker kristin poling, which ran aground in inlet on november 17; gary cutler, an owner, says poling & cutler is considering dropping route because it is too hazardous; photo (m)",New York,https://www.nytimes.com/2006/12/17/nyregion/shipping-hazardous-inlet-makes-fuel-oil-delivery-perilous-840955.html
2006-12-17T05:00:00+0000,"in a merger wave, a dangerous undertow for stocks",the correlation between stock market tops and soaring mergers and acquisitions levels is no coincidence.,Business Day,https://www.nytimes.com/2006/12/17/business/yourmoney/17stra.html
2006-12-17T05:00:00+0000,eli lilly said to play down risk of top pill,"internal company documents suggest eli lilly has engaged in effort since 1999 to downplay health risks of its best-selling schizophrenia medication zyprexa, which data link to obesity and elevated blood sugar, both known risk factors for diabetes; zyprexa had sales of $4.2 billion in 2005, when about two million people worldwide took drug; documents were collected as part of lawsuits on behalf of mentally ill people against lilly and are replete with references to zyprexa's importance to lilly's future and need to keep concerns about weight and diabetes from hurting sales; photos (l)",U.S.,https://www.nytimes.com/2006/12/17/business/eli-lilly-said-to-play-down-risk-of-top-pill.html
2006-12-17T05:00:00+0000,first civil  war,"william safire column on differences over whether violence in iraq rises to level of civil war or should be called something else, such as insurgency or sectarian strife (m)",U.S.,https://www.nytimes.com/2006/12/17/magazine/first-civil-war.html
2006-12-17T05:00:00+0000,"new highs for indexes, and no move by the fed",the dow jones industrial average and the standard & poor’s 500-stock index on friday both reached all-time closing highs.,Business Day,https://www.nytimes.com/2006/12/17/business/yourmoney/17data.html
2006-12-17T05:00:00+0000,"databank; new highs for indexes, and no move by the fed",roundup of past week's stock market results; graphs (m)2,Business Day,https://www.nytimes.com/2006/12/17/business/databank-new-highs-for-indexes-and-no-move-by-the-fed.html
2006-12-17T05:00:00+0000,iraq’s legal system staggers beneath the weight of war,"the system in iraq for detaining, charging and trying suspects has become another weak link in the rule of law.",World,https://www.nytimes.com/2006/12/17/world/middleeast/17justice.html
2006-12-18T05:00:00+0000,"new to russia, google struggles to find its footing","google, bedeviled in russia by cultural and language issues, trails local internet companies in both executing searches and collecting rubles on related ads.",Technology,https://www.nytimes.com/2006/12/18/technology/18google.html
2006-12-18T05:00:00+0000,stock market offerings scheduled for this week,"the following equity and convertible debt offerings are expected this week:     artes medical, an initial public offering of 4.6 million shares. cowen and lazard freres.  claymont steel holdings, an initial public offering of 6.3 million shares. jefferies.  dayton superior, an initial public offering of 7.9 million shares. robert w. baird.  freedom acquisition holdings, 37.5 million units, representing one common share and one warrant. citigroup.  fuwel films holdings (china), an initial public offering of 3.8 million shares. maxim.  hospitality properties trust, 12 million common shares of beneficial interest. merrill lynch, morgan stanley, rbc capital markets, ubs and wachovia.  melco pbl entertainment (macau) limited, an initial public offering of 53 million american depositary shares, each representing three ordinary shares. credit suisse, citigroup and ubs.  oculus innovative sciences, an initial public offering of 3.1 million shares. roth.  solarfun power holdings (china), an initial public offering of 12 million american depositary shares, each representing five ordinary shares. goldman sachs.  supertel hospitality, seven million shares. robert w. baird.  trina solar limited (china), an initial public offering of 5.3 million american depositary shares, each representing one ordinary share. merrill lynch.  valero g. p. holdings., 17.9 million units representing limited liability company interests. lehman brothers, ubs, citigroup and morgan stanley.  wet seal, 16 million class a shares. credit suisse.    (source by mcm equitywatch)  ",Business Day,https://www.nytimes.com/2006/12/18/business/stock-market-offerings-scheduled-for-this-week.html
2006-12-18T05:00:00+0000,latest deal in real estate for $9 billion,"realogy, the giant real estate franchisor, agreed sunday to be sold to apollo group, the private equity firm, for about $9 billion.",Real Estate,https://www.nytimes.com/2006/12/18/realestate/18real.html
2006-12-18T05:00:00+0000,from heavy metal to symphonic rock and holiday gold,"the band trans-siberian orchestra has sold five million copies of its christmas rock operas over the last decade, as its elaborate, effects-filled shows have packed u.s. arenas.",Business Day,https://www.nytimes.com/2006/12/18/business/media/18siberia.html
2006-12-18T05:00:00+0000,election seen  as setback for iran’s president,partial election returns suggested that president mahmoud ahmadinejad had experienced a major setback barely over a year after his own election.,World,https://www.nytimes.com/2006/12/18/world/middleeast/19irancnd.html
2006-12-18T05:00:00+0000,"blessed by a u.s. official, china will buy 4 nuclear reactors",the deal may stir worries in washington that the united states is selling its competitive advantage an industry at a time.,Business Day,https://www.nytimes.com/2006/12/18/business/worldbusiness/18nuclear.html
2006-12-18T13:07:27+0000,apple delays earnings statement due to options grants,"apple computer, the maker of ipod music players, delayed filing its financial statements on friday for the second time, and said it would restate earnings to account for backdated stock-option grants. the size of any charge related to the options has not been finalized. apple, based in cupertino, california, said it now planned to file its quarterly and annual reports with regulators by dec. 29. this is the first confirmation that apple will restate its results because of the grants. previously, the company, also the maker of macintosh computers, had said only that a revision might be necessary.",Business Day,https://dealbook.nytimes.com/2006/12/18/apple-delays-earnings-statement-due-to-options-grants/
2006-12-18T13:33:56+0000,apollo leads latest deal in real estate for $9 billion,"realogy, the giant real estate franchisor that owns coldwell banker, century 21 and sotheby’s international realty agreed sunday to be sold to apollo group, the private equity firm, for about $9 billion. the deal marks the latest play by private equity firms to buy into the real estate business just as it appears to have peaked. ",Business Day,https://dealbook.nytimes.com/2006/12/18/apollo-leads-latest-deal-in-real-estate-for-9-billion/
2006-12-18T15:44:32+0000,the war at home: day 1,today is robert m. gates’s first as secretary of defense.,U.S.,https://thecaucus.blogs.nytimes.com/2006/12/18/the-war-at-home-day-1/
2006-12-18T16:28:10+0000,valassis and advo in talks to settle merger litigation," the trial over the proposed merger between valassis communications and advo was halted for a day after the two sides that they had entered into settlement talks. the discussions were announced monday in a joint press release, which said there was no guarantee a settlement would be reached. valassis, a marketing company, has asked the court to nullify its all-cash $1.3 billion merger with advo, contending that advo hid its financial problems. advo wants the deal to proceed, arguing that valassis is simply suffering from buyers’ remorse. the trial began a week ago in delaware’s court of chancery.",Business Day,https://dealbook.nytimes.com/2006/12/18/valassis-and-advo-in-talks-to-settle-merger-litigation/
2006-12-18T20:10:13+0000,focus on the middle east,"alison smale, managing editor of the international herald tribune, discusses recent events in the middle east.",World,https://www.nytimes.com/video/world/1194817122306/focus-on-the-middle-east.html
2006-12-18T22:34:32+0000,a choice of tenses in war of words,perhaps the touchiest subject of all is whether the united states is winning or losing the war in iraq.,U.S.,https://thecaucus.blogs.nytimes.com/2006/12/18/a-choice-of-tenses-in-war-of-words/
2006-12-19T05:00:00+0000,express scripts set to fight a proxy war for caremark,express scripts is willing to engage in a proxy war to acquire caremark rx and break up the merger of caremark and cvs.,Business Day,https://www.nytimes.com/2006/12/19/business/19care.html
2006-12-19T05:00:00+0000,overhaul moves white house data center into modern era,white house situation room is to re-open after completing biggest high-tech overhaul of computers and telephones since its creation during cuban missile crisis in early 1960's; photos (m),U.S.,https://www.nytimes.com/2006/12/19/us/technology/overhaul-moves-white-house-data-center-into-modern-era.html
2006-12-19T05:00:00+0000,group plans to build china-u.s. fiber optic link,"verizon communications unit and consortium of five asian companies, including china telecom, china netcom, china unicom, korea telecom and chunghwa telecom, agree to build high-speed fiber optic cable to link china and united states before olympic games open in beijing in august 2008; construction of 11,000 mile cable will cost $500 million; will end by third quarter of 2008 (m)",Business Day,https://www.nytimes.com/2006/12/19/technology/group-plans-to-build-chinaus-fiber-optic-link.html
2006-12-19T05:00:00+0000,russian gold mine operator lists in london,russian go,Business Day,https://www.nytimes.com/2006/12/19/business/worldbusiness/russian-gold-mine-operator-lists-in-london.html
2006-12-19T05:00:00+0000,ebay is expected to close its auction site in china,"ebay will shut its main web site in china and enter into joint venture with tom online inc, internet company based in beijing; ebay will take 49 percent stake in venture, taking majority share and administering venture, which has yet to be named; plans call for ebay to put $40 million into venture and tom online to contribute $20 million (m)",Business Day,https://www.nytimes.com/2006/12/19/technology/ebay-is-expected-to-close-its-auction-site-in-china.html
2006-12-19T05:00:00+0000,2 sides in disputed merger hold talks,"a trial over valassis communications' attempt to cancel its $1.9 billion acquisition of advo inc. was stopped yesterday so the companies could pursue settlement talks.      vice chancellor leo e. strine jr. in chancery court in wilmington, del., canceled what would have been the sixth day of testimony in the trial over valassis's claim that it was misled by advo's financial projections. the trial may resume today if the parties cannot agree.  ",Business Day,https://www.nytimes.com/2006/12/19/business/media/2-sides-in-disputed-merger-hold-talks.html
2006-12-19T05:00:00+0000,"china tightens adoption rules, u.s. agencies say",the new regulations seem certain to slow the rapid rise in applications by foreign parents to adopt chinese babies.,World,https://www.nytimes.com/2006/12/19/world/asia/19cnd-adopt.html
2006-12-19T05:00:00+0000,"with nasa, google expands its realm to the moon and mars",nasa ames research center and google inc will collaborate on projects to make space and weather data widely available on internet; say initiative will bring 'excitement of space travel' to wider audience; may develop products like google earth to view three-dimensional images of moon and other planets; specific terms of agreement are not discussed (m),Business Day,https://www.nytimes.com/2006/12/19/technology/with-nasa-google-expands-its-realm-to-the-moon-and-mars.html
2006-12-19T05:00:00+0000,economic report provides reminder on inflation,"the producer price index rose 2 percent in november, the highest increase in more than 32 years.",Business Day,https://www.nytimes.com/2006/12/19/business/19cnd-econ.html
2006-12-19T12:09:53+0000,"french utility merger may be stalled, report says","gaz de france and the franco-belgian utility suez appeared to admit defeat in their race to merge before the french presidential election, dealing a blow to the french government’s ambition to create a gallic energy champion, the times of london reported. the newspaper, citing an anonymous source, said both groups agreed that it would be “difficult” to ask shareholders to vote on the 80-billion-euro tie-up before next july. with the french presidential election due in april, the outcome of the merger is effectively in the hands of the electorate.",Business Day,https://dealbook.nytimes.com/2006/12/19/french-utility-merger-may-be-stalled-report-says/
2006-12-19T12:32:31+0000,"ebay to close china office and partner up, reports say","ebay, acknowledging that the online auction market in china is enticingly fast-growing but frustratingly tough to crack, will shut its main web site in china and enter into a joint venture with a chinese company instead, according to press reports.",Business Day,https://dealbook.nytimes.com/2006/12/19/ebay-to-close-china-office-and-partner-up-reports-say/
2006-12-19T12:42:58+0000,euronext shareholders approve nyse merger,"euronext shareholders on tuesday overwhelmingly approved the exchange’s $14 billion merger with nyse group, lifting one of the final hurdles to completing the first transatlantic exchange merger. around 98.2 percent of shareholders present or represented at the meeting backed the merger deal, with 1.8 percent voting against.",Business Day,https://dealbook.nytimes.com/2006/12/19/euronext-shareholders-approve-nyse-merger/
2006-12-19T16:03:56+0000,the war at home: coming and going,the white house wants to send more troops to iraq. the joint chiefs of staff don’t.,U.S.,https://thecaucus.blogs.nytimes.com/2006/12/19/the-war-at-home-coming-and-going/
2006-12-19T16:16:59+0000,panic in thailand,a plunge in thailand’s stock market shows how rapidly capital can flee.,Business Day,https://economix.blogs.nytimes.com/2006/12/19/panic-in-thailand/
2006-12-20T04:27:58+0000,china tightens adoption rules for foreigners,"china plans to tighten its restrictions on foreign adoptions, barring people who are single, obese, older than 50 or who fail to meet certain benchmarks in financial, physical or psychological health from adopting chinese children, according to adoption agencies in the united states.",Blogs,https://news.blogs.nytimes.com/2006/12/19/china-tightens-adoption-rules-for-foreigners/
2006-12-20T05:00:00+0000,"on a military base, comfort for students whose parents are at war","education column on mcnair elementary school at fort bragg, nc, military base, where about one-third of 350 students have parent on active military duty overseas; principal timothy howle, veteran of army's special forces, says biggest challenge is making children feel that school is a constant and that it is 'a safe place, a home'; some of projects used to comfort students described; photo (m) displaying arrays of parents' photographs and sending packages and letters overseas; photo (m)",New York,https://www.nytimes.com/2006/12/20/education/on-a-military-base-comfort-for-students-whose-parents-are-at-war.html
2006-12-20T05:00:00+0000,sharp rise in prices shows inflation is still a threat,labor department reportsã,Business Day,https://www.nytimes.com/2006/12/20/business/sharp-rise-in-prices-shows-inflation-is-still-a-threat.html
2006-12-20T05:00:00+0000,"after thai stocks plunge, a policy shift is revised",thailand's central bank imposes capital controls to lower value of nation's currency after one-day plunge of 15 percent in country's stock market; photo (m),Business Day,https://www.nytimes.com/2006/12/20/business/after-thai-stocks-plunge-a-policy-shift-is-revised.html
2006-12-20T05:00:00+0000,thai stock market rebounds from plunge,"the decline of the dollar is punishing asia’s smaller economies, the governor of the thai central bank said today.",Business Day,https://www.nytimes.com/2006/12/20/business/worldbusiness/20cnd-thai.html
2006-12-20T05:00:00+0000,google steps more boldly into paypal’s territory,"google is getting thousands of customers to sign up for its new payment service google checkout; google is not charging merchants any processing fees through end of 2007; many customers are placing ads alongside google's search results, exactly what google wants; checkout was seen as formidable rival to ebay's paypal online payment service when it was introduced in june; checkout's use with some merchants has already surpassed paypal's; service is calculated effort to expand google's base of advertisers, which provide bulk of company's revenues; steve grossberg, who sells video games online and uses checkout, comments; photos (m)",Business Day,https://www.nytimes.com/2006/12/20/technology/google-steps-more-boldly-into-paypals-territory.html
2006-12-20T05:00:00+0000,white house defends not disclosing first lady’s skin cancer,"the white house press secretary, tony snow, said that laura bush had a right to privacy because she was not a public official.",Washington,https://www.nytimes.com/2006/12/20/washington/20laura.html
2006-12-20T05:00:00+0000,profit at palm fell by 95% in quarter,a delay in the release of its newest treo device prompted the first drop in sales at palm inc. in more than three years.,Technology,https://www.nytimes.com/2006/12/20/technology/20palm.html
2006-12-20T05:00:00+0000,report on china is notably softer on currency valuation,"tuesday’s report said the chinese had made strides in revaluing their currency, but that the progress was “considerably less than is needed.”",Business Day,https://www.nytimes.com/2006/12/20/business/worldbusiness/20trade.html
